          it         t                          a(i)                     emegas(i)               emepla(i)/5.7d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                    sigmag_0
           1   32101.000000000000       0.45729718842362349        0.0000000000000000        7.1895437620237687E-002   213857308.35375091        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           2   32201.000000000000       0.45728819652856800        0.0000000000000000        7.1965167033479813E-002   213926379.47636828        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           3   32301.000000000000       0.45727919645438397        0.0000000000000000        7.2033946855721898E-002   213994466.90364173        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           4   32401.000000000000       0.45727018831954119        0.0000000000000000        7.2101789006966621E-002   214061584.26272142        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           5   32501.000000000000       0.45726117224101764        0.0000000000000000        7.2168705286043439E-002   214127745.00213233        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           6   32601.000000000000       0.45725214833431488        0.0000000000000000        7.2234707370991524E-002   214192962.39383477        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           7   32701.000000000000       0.45724311671347329        0.0000000000000000        7.2299806819471513E-002   214257249.53526956        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           8   32801.000000000000       0.45723407749108730        0.0000000000000000        7.2364015069205159E-002   214320619.35138717        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           9   32901.000000000000       0.45722503077832072        0.0000000000000000        7.2427343438441608E-002   214383084.59666112        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          10   33001.000000000000       0.45721597668492159        0.0000000000000000        7.2489803126449051E-002   214444657.85708517        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          11   33101.000000000000       0.45720691531923735        0.0000000000000000        7.2551405214030751E-002   214505351.55215451        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          12   33201.000000000000       0.45719784678822989        0.0000000000000000        7.2612160664064340E-002   214565177.93683067        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          13   33301.000000000000       0.45718877119749030        0.0000000000000000        7.2672080322063320E-002   214624149.10349002        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          14   33401.000000000000       0.45717968865125375        0.0000000000000000        7.2731174916759636E-002   214682276.98385599        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          15   33501.000000000000       0.45717059925241427        0.0000000000000000        7.2789455060706540E-002   214739573.35091466        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          16   33601.000000000000       0.45716150310253939        0.0000000000000000        7.2846931250900637E-002   214796049.82081383        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          17   33701.000000000000       0.45715240030188475        0.0000000000000000        7.2903613869422082E-002   214851717.85474566        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          18   33801.000000000000       0.45714329094940853        0.0000000000000000        7.2959513184092287E-002   214906588.76081237        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          19   33901.000000000000       0.45713417514278593        0.0000000000000000        7.3014639349147967E-002   214960673.69587553        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          20   34001.000000000000       0.45712505297842337        0.0000000000000000        7.3069002405930783E-002   215013983.66738841        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          21   34101.000000000000       0.45711592455147299        0.0000000000000000        7.3122612283591848E-002   215066529.53521165        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          22   34201.000000000000       0.45710678995584647        0.0000000000000000        7.3175478799810081E-002   215118322.01341227        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          23   34301.000000000000       0.45709764928422930        0.0000000000000000        7.3227611661523737E-002   215169371.67204574        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          24   34401.000000000000       0.45708850262809458        0.0000000000000000        7.3279020465674388E-002   215219688.93892154        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          25   34501.000000000000       0.45707935007771705        0.0000000000000000        7.3329714699962481E-002   215269284.10135159        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          26   34601.000000000000       0.45707019172218666        0.0000000000000000        7.3379703743613939E-002   215318167.30788219        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          27   34701.000000000000       0.45706102764942230        0.0000000000000000        7.3428996868156890E-002   215366348.57000914        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          28   34801.000000000000       0.45705185794618547        0.0000000000000000        7.3477603238208095E-002   215413837.76387611        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          29   34901.000000000000       0.45704268269809351        0.0000000000000000        7.3525531912268210E-002   215460644.63195625        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          30   35001.000000000000       0.45703350198963316        0.0000000000000000        7.3572791843525359E-002   215506778.78471744        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          31   35101.000000000000       0.45702431590417364        0.0000000000000000        7.3619391880666379E-002   215552249.70227036        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          32   35201.000000000000       0.45701512452397997        0.0000000000000000        7.3665340768695159E-002   215597066.73600051        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          33   35301.000000000000       0.45700592793022582        0.0000000000000000        7.3710647149757599E-002   215641239.11018339        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          34   35401.000000000000       0.45699672620300652        0.0000000000000000        7.3755319563972313E-002   215684775.92358321        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          35   35501.000000000000       0.45698751942135196        0.0000000000000000        7.3799366450266954E-002   215727686.15103528        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          36   35601.000000000000       0.45697830766323921        0.0000000000000000        7.3842796147219378E-002   215769978.64501175        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          38   35801.000000000000       0.45695986952435907        0.0000000000000000        7.3927836830737448E-002   215852745.23989311        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          39   35901.000000000000       0.45695064329439478        0.0000000000000000        7.3969464000339269E-002   215893236.44779247        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          40   36001.000000000000       0.45694141238960317        0.0000000000000000        7.4010506348380245E-002   215933144.13922334        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          42   36201.000000000000       0.45692293684615970        0.0000000000000000        7.4090867882890876E-002   216011241.91367948        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          43   36301.000000000000       0.45691369235038359        0.0000000000000000        7.4130202483712757E-002   216049448.18538806        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          45   36501.000000000000       0.45689519026073194        0.0000000000000000        7.4207217185825708E-002   216124215.13917241        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          46   36601.000000000000       0.45688593280403728        0.0000000000000000        7.4244912143065528E-002   216160791.35166070        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          48   36801.000000000000       0.45686740540294429        0.0000000000000000        7.4318713726706995E-002   216232367.27526549        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          49   36901.000000000000       0.45685813559024024        0.0000000000000000        7.4354834666231953E-002   216267381.88369340        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          51   37101.000000000000       0.45683958406308894        0.0000000000000000        7.4425551959891964E-002   216335900.86914706        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          53   37301.000000000000       0.45682101708688316        0.0000000000000000        7.4494282282475760E-002   216402453.67673370        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          55   37501.000000000000       0.45680243515362956        0.0000000000000000        7.4561079407626338E-002   216467095.89231190        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          56   37601.000000000000       0.45679313872821259        0.0000000000000000        7.4593769457156289E-002   216498717.47919878        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          58   37801.000000000000       0.45677453525287043        0.0000000000000000        7.4657764679023381E-002   216560594.69414142        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          60   38001.000000000000       0.45675591799298587        0.0000000000000000        7.4719955316888409E-002   216620693.67472115        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          63   38301.000000000000       0.45672796723132009        0.0000000000000000        7.4809964936062623E-002   216707617.83105856        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          65   38501.000000000000       0.45670931743857174        0.0000000000000000        7.4867856587757936E-002   216763488.70008755        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          67   38701.000000000000       0.45669065537273917        0.0000000000000000        7.4924110407333530E-002   216817751.72630894        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          69   38901.000000000000       0.45667198143943766        0.0000000000000000        7.4978771326378771E-002   216870452.59188539        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          72   39201.000000000000       0.45664394914799367        0.0000000000000000        7.5057871462255940E-002   216946671.65322012        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          74   39401.000000000000       0.45662524724838199        0.0000000000000000        7.5108739172999928E-002   216995658.72924066        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          77   39701.000000000000       0.45659717476098705        0.0000000000000000        7.5182344654586550E-002   217066504.36628562        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          79   39901.000000000000       0.45657844719565033        0.0000000000000000        7.5229675424333980E-002   217112036.39805004        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          82   40201.000000000000       0.45655033784495186        0.0000000000000000        7.5298158168698268E-002   217177883.25416434        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          85   40501.000000000000       0.45652220788163089        0.0000000000000000        7.5363735778903609E-002   217240899.93238857        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          88   40801.000000000000       0.45649405837798257        0.0000000000000000        7.5426528575134835E-002   217301206.79962739        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
