          it         t                          a(i)                     emegas(i)               emepla(i)/5.7d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                    sigmag_0
           1   28501.000000000000       0.48658456951207435        0.0000000000000000        5.0048293056049110E-002   177569802.29389367        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           2   28601.000000000000       0.48657709616735201        0.0000000000000000        5.0135266661749306E-002   177672483.74614143        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           3   28701.000000000000       0.48656960731193444        0.0000000000000000        5.0221427995205653E-002   177774090.42898029        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           4   28801.000000000000       0.48656210305511949        0.0000000000000000        5.0306782987224775E-002   177874632.90833557        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           5   28901.000000000000       0.48655458350550951        0.0000000000000000        5.0391337561498467E-002   177974121.66035435        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           6   29001.000000000000       0.48654704877101146        0.0000000000000000        5.0475097633658622E-002   178072567.07186604        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           7   29101.000000000000       0.48653949895883736        0.0000000000000000        5.0558069110357574E-002   178169979.44084764        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           8   29201.000000000000       0.48653193417550450        0.0000000000000000        5.0640257888373570E-002   178266368.97689396        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           9   29301.000000000000       0.48652435452683623        0.0000000000000000        5.0721669853740818E-002   178361745.80169186        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          10   29401.000000000000       0.48651676011796247        0.0000000000000000        5.0802310880903770E-002   178456119.94949880        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          11   29501.000000000000       0.48650915105332049        0.0000000000000000        5.0882186831895347E-002   178549501.36762539        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          12   29601.000000000000       0.48650152743665592        0.0000000000000000        5.0961303555538448E-002   178641899.91692153        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          13   29701.000000000000       0.48649388937102356        0.0000000000000000        5.1039666886670644E-002   178733325.37226626        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          14   29801.000000000000       0.48648623695878862        0.0000000000000000        5.1117282645391483E-002   178823787.42306098        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          15   29901.000000000000       0.48647857030162778        0.0000000000000000        5.1194156636332040E-002   178913295.67372569        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          16   30001.000000000000       0.48647088950053063        0.0000000000000000        5.1270294647946399E-002   179001859.64419830        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          17   30101.000000000000       0.48646319465580096        0.0000000000000000        5.1345702451824564E-002   179089488.77043688        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          18   30201.000000000000       0.48645548586705822        0.0000000000000000        5.1420385802026583E-002   179176192.40492430        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          19   30301.000000000000       0.48644776323323913        0.0000000000000000        5.1494350434437348E-002   179261979.81717560        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
