          it         t                          a(i)                     emegas(i)              emepla(i)/5.97d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
           1   65001.000000000000        1.7418780224894479        0.0000000000000000        5.0053394253647292E-002   334876389.20193237        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           2   65101.000000000000        1.7418718009230094        0.0000000000000000        5.0217007537528259E-002   335240078.90533674        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           3   65201.000000000000        1.7418655591253047        0.0000000000000000        5.0380939138367442E-002   335603684.95516622        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           4   65301.000000000000        1.7418592970574185        0.0000000000000000        5.0545189165532627E-002   335967207.28228682        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           5   65401.000000000000        1.7418530146804243        0.0000000000000000        5.0709757727681437E-002   336330645.81765056        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           6   65501.000000000000        1.7418467119553842        0.0000000000000000        5.0874644932761455E-002   336694000.49229527        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           7   65601.000000000000        1.7418403888433498        0.0000000000000000        5.1039850888010378E-002   337057271.23734474        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           8   65701.000000000000        1.7418340453053611        0.0000000000000000        5.1205375699956174E-002   337420457.98400873        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           9   65801.000000000000        1.7418276813024480        0.0000000000000000        5.1371219474417258E-002   337783560.66358286        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          10   65901.000000000000        1.7418212967956290        0.0000000000000000        5.1537382316502629E-002   338146579.20744866        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          11   66001.000000000000        1.7418148917459126        0.0000000000000000        5.1703864330612054E-002   338509513.54707360        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          12   66101.000000000000        1.7418084661142963        0.0000000000000000        5.1870665620436206E-002   338872363.61401105        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          13   66201.000000000000        1.7418020198617674        0.0000000000000000        5.2037786288956875E-002   339235129.33990031        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          14   66301.000000000000        1.7417955529493030        0.0000000000000000        5.2205226438447078E-002   339597810.65646654        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          15   66401.000000000000        1.7417890653378698        0.0000000000000000        5.2372986170471293E-002   339960407.49552083        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          16   66501.000000000000        1.7417825569884244        0.0000000000000000        5.2541065585885574E-002   340322919.78896010        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          17   66601.000000000000        1.7417760278619134        0.0000000000000000        5.2709464784837776E-002   340685347.46876729        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          18   66701.000000000000        1.7417694779192736        0.0000000000000000        5.2878183866767701E-002   341047690.46701103        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          19   66801.000000000000        1.7417629071214318        0.0000000000000000        5.3047222930407277E-002   341409948.71584600        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          20   66901.000000000000        1.7417563154293050        0.0000000000000000        5.3216582073780772E-002   341772122.14751273        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          21   67001.000000000000        1.7417497028038009        0.0000000000000000        5.3386261394204930E-002   342134210.69433755        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          22   67101.000000000000        1.7417430692058178        0.0000000000000000        5.3556260988289209E-002   342496214.28873271        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          23   67201.000000000000        1.7417364145962440        0.0000000000000000        5.3726580951935922E-002   342858132.86319631        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          24   67301.000000000000        1.7417297389359589        0.0000000000000000        5.3897221380340435E-002   343219966.35031235        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          25   67401.000000000000        1.7417230421858330        0.0000000000000000        5.4068182367991408E-002   343581714.68275070        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          26   67501.000000000000        1.7417163243067268        0.0000000000000000        5.4239464008670905E-002   343943377.79326701        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          27   67601.000000000000        1.7417095852594928        0.0000000000000000        5.4411066395454684E-002   344304955.61470282        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          28   67701.000000000000        1.7417028250049740        0.0000000000000000        5.4582989620712320E-002   344666448.07998544        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          29   67801.000000000000        1.7416960435040045        0.0000000000000000        5.4755233776107429E-002   345027855.12212819        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          30   67901.000000000000        1.7416892407174103        0.0000000000000000        5.4927798952597875E-002   345389176.67423004        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          31   68001.000000000000        1.7416824166060081        0.0000000000000000        5.5100685240435987E-002   345750412.66947585        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          32   68101.000000000000        1.7416755711306067        0.0000000000000000        5.5273892729168730E-002   346111563.04113638        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
