          it         t                          a(i)                     emegas(i)              emepla(i)/5.97d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
           1   74301.000000000000       0.66473192907489342        0.0000000000000000        5.0024619606341969E-002   238084255.48871815        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           2   74401.000000000000       0.66472660487095592        0.0000000000000000        5.0059175311449378E-002   238139038.44823354        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           3   74501.000000000000       0.66472127707522055        0.0000000000000000        5.0093603017974643E-002   238193593.52402478        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           4   74601.000000000000       0.66471594570136050        0.0000000000000000        5.0127903095118581E-002   238247921.60697934        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           5   74701.000000000000       0.66471061076300908        0.0000000000000000        5.0162075911928526E-002   238302023.58496711        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           6   74801.000000000000       0.66470527227375997        0.0000000000000000        5.0196121837288832E-002   238355900.34284684        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           7   74901.000000000000       0.66469993024716700        0.0000000000000000        5.0230041239911483E-002   238409552.76247224        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           8   75001.000000000000       0.66469458469674447        0.0000000000000000        5.0263834488326782E-002   238462981.72269848        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           9   75101.000000000000       0.66468923563596694        0.0000000000000000        5.0297501950874103E-002   238516188.09938836        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          10   75201.000000000000       0.66468388307826942        0.0000000000000000        5.0331043995692819E-002   238569172.76541877        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
