          it         t                          a(i)                     emegas(i)               emepla(i)/5.7d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                    sigmag_0
           1   27201.000000000000       0.52136563877668263        0.0000000000000000        5.0094092034501193E-002   194360456.71908322        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           2   27301.000000000000       0.52135828579039856        0.0000000000000000        5.0250515628479035E-002   194562130.01395348        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           3   27401.000000000000       0.52135091029391478        0.0000000000000000        5.0405929107517310E-002   194762090.46867213        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           4   27501.000000000000       0.52134351243802035        0.0000000000000000        5.0560334498087896E-002   194960350.73827997        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           5   27601.000000000000       0.52133609237320933        0.0000000000000000        5.0713733912619463E-002   195156923.41759697        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           6   27701.000000000000       0.52132865024966846        0.0000000000000000        5.0866129547590816E-002   195351821.04087991        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           7   27801.000000000000       0.52132118621726498        0.0000000000000000        5.1017523681643570E-002   195545056.08149502        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           8   27901.000000000000       0.52131370042553460        0.0000000000000000        5.1167918673714279E-002   195736640.95160589        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           9   28001.000000000000       0.52130619302367009        0.0000000000000000        5.1317316961186146E-002   195926588.00187606        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          10   28101.000000000000       0.52129866416050974        0.0000000000000000        5.1465721058060562E-002   196114909.52118596        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          11   28201.000000000000       0.52129111398452666        0.0000000000000000        5.1613133553148352E-002   196301617.73636445        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          12   28301.000000000000       0.52128354264381738        0.0000000000000000        5.1759557108281139E-002   196486724.81193405        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          13   28401.000000000000       0.52127595028609186        0.0000000000000000        5.1904994456542702E-002   196670242.84987015        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          14   28501.000000000000       0.52126833705866282        0.0000000000000000        5.2049448400520448E-002   196852183.88937366        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          15   28601.000000000000       0.52126070310843586        0.0000000000000000        5.2192921810577150E-002   197032559.90665701        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          16   28701.000000000000       0.52125304858189947        0.0000000000000000        5.2335417623143012E-002   197211382.81474325        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          17   28801.000000000000       0.52124537362511580        0.0000000000000000        5.2476938839027952E-002   197388664.46327782        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          18   28901.000000000000       0.52123767838371093        0.0000000000000000        5.2617488521754387E-002   197564416.63835320        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          19   29001.000000000000       0.52122996300286617        0.0000000000000000        5.2757069795910362E-002   197738651.06234565        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
