          it         t                          a(i)                     emegas(i)              emepla(i)/5.97d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
           1   31601.000000000000       0.48640218193868534        0.0000000000000000        5.0024241117019662E-002   180298773.03345802        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           2   31701.000000000000       0.48639465289589590        0.0000000000000000        5.0085830331570956E-002   180372675.90340602        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           3   31801.000000000000       0.48638711209985541        0.0000000000000000        5.0146813096982545E-002   180445792.04580179        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           4   31901.000000000000       0.48637955963460461        0.0000000000000000        5.0207194542016428E-002   180518129.47189775        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           5   32001.000000000000       0.48637199558356198        0.0000000000000000        5.0266979770306398E-002   180589696.11883160        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           6   32101.000000000000       0.48636442002952662        0.0000000000000000        5.0326173860041137E-002   180660499.85015276        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           7   32201.000000000000       0.48635683305468103        0.0000000000000000        5.0384781863660862E-002   180730548.45634907        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           8   32301.000000000000       0.48634923474059366        0.0000000000000000        5.0442808807567394E-002   180799849.65537283        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           9   32401.000000000000       0.48634162516822194        0.0000000000000000        5.0500259691847176E-002   180868411.09316698        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          10   32501.000000000000       0.48633400441791508        0.0000000000000000        5.0557139490007161E-002   180936240.34419051        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          11   32601.000000000000       0.48632637256941696        0.0000000000000000        5.0613453148723099E-002   181003344.91194347        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
