          it         t                          a(i)                     emegas(i)               emepla(i)/5.7d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                    sigmag_0
           1   29101.000000000000       0.44409551481176862        0.0000000000000000        5.6641547390740156E-002   186544115.81204593        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           2   29201.000000000000       0.44409380897836614        0.0000000000000000        5.6717771834666010E-002   186627682.92593551        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           3   29301.000000000000       0.44409210133163113        0.0000000000000000        5.6792966535586561E-002   186710048.83411723        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           4   29401.000000000000       0.44409039190170135        0.0000000000000000        5.6867143919989503E-002   186791230.23407021        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           5   29501.000000000000       0.44408868071829982        0.0000000000000000        5.6940316308059416E-002   186871243.60756347        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           6   29601.000000000000       0.44408696781073859        0.0000000000000000        5.7012495913207326E-002   186950105.22296339        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           7   29701.000000000000       0.44408525320792291        0.0000000000000000        5.7083694841657269E-002   187027831.13753149        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           8   29801.000000000000       0.44408353693835489        0.0000000000000000        5.7153925092087846E-002   187104437.19971129        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           9   29901.000000000000       0.44408181903013777        0.0000000000000000        5.7223198555326850E-002   187179939.05140454        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          10   30001.000000000000       0.44408009951097954        0.0000000000000000        5.7291527014097468E-002   187254352.13023561        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          11   30101.000000000000       0.44407837840819708        0.0000000000000000        5.7358922142813781E-002   187327691.67180443        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          12   30201.000000000000       0.44407665574872013        0.0000000000000000        5.7425395507424357E-002   187399972.71192685        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          13   30301.000000000000       0.44407493155909517        0.0000000000000000        5.7490958565301828E-002   187471210.08886266        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          14   30401.000000000000       0.44407320586548932        0.0000000000000000        5.7555622665177088E-002   187541418.44553033        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          15   30501.000000000000       0.44407147869369434        0.0000000000000000        5.7619399047116375E-002   187610612.23170894        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          16   30601.000000000000       0.44406975006913052        0.0000000000000000        5.7682298842539649E-002   187678805.70622599        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
