          it         t                          a(i)                     emegas(i)              emepla(i)/5.97d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
           1   30401.000000000000       0.52492079801667768        0.0000000000000000        5.0107138230288978E-002   205487496.33787468        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           2   30501.000000000000       0.52491834756836875        0.0000000000000000        5.0221869054476377E-002   205643973.65382561        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           3   30601.000000000000       0.52491589155747731        0.0000000000000000        5.0335799513500069E-002   205799125.73604330        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           4   30701.000000000000       0.52491343002098945        0.0000000000000000        5.0448932845671229E-002   205952962.75854719        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           5   30801.000000000000       0.52491096299570783        0.0000000000000000        5.0561272320446264E-002   206105494.83565435        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           6   30901.000000000000       0.52490849051825028        0.0000000000000000        5.0672821237381704E-002   206256732.02199307        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           7   31001.000000000000       0.52490601262504855        0.0000000000000000        5.0783582925104501E-002   206406684.31252390        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           8   31101.000000000000       0.52490352935234696        0.0000000000000000        5.0893560740297571E-002   206555361.64256814        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           9   31201.000000000000       0.52490104073620136        0.0000000000000000        5.1002758066700495E-002   206702773.88784361        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          10   31301.000000000000       0.52489854681247816        0.0000000000000000        5.1111178314125365E-002   206848930.86450726        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          11   31401.000000000000       0.52489604761685305        0.0000000000000000        5.1218824917487568E-002   206993842.32920495        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          12   31501.000000000000       0.52489354318480996        0.0000000000000000        5.1325701335851577E-002   207137517.97912797        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          13   31601.000000000000       0.52489103355164035        0.0000000000000000        5.1431811051491520E-002   207279967.45207593        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          14   31701.000000000000       0.52488851875244213        0.0000000000000000        5.1537157568966506E-002   207421200.32652634        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          15   31801.000000000000       0.52488599882211850        0.0000000000000000        5.1641744414210558E-002   207561226.12171048        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          16   31901.000000000000       0.52488347379537770        0.0000000000000000        5.1745575133637173E-002   207700054.29769543        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          17   32001.000000000000       0.52488094370673188        0.0000000000000000        5.1848653293258204E-002   207837694.25547218        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          18   32101.000000000000       0.52487840859049617        0.0000000000000000        5.1950982477817188E-002   207974155.33704948        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          19   32201.000000000000       0.52487586848078838        0.0000000000000000        5.2052566289936805E-002   208109446.82555375        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          20   32301.000000000000       0.52487332341152815        0.0000000000000000        5.2153408349280533E-002   208243577.94533423        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          21   32401.000000000000       0.52487077341643618        0.0000000000000000        5.2253512291728248E-002   208376557.86207402        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          22   32501.000000000000       0.52486821852903398        0.0000000000000000        5.2352881768565770E-002   208508395.68290618        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          23   32601.000000000000       0.52486565878264302        0.0000000000000000        5.2451520445688148E-002   208639100.45653531        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          24   32701.000000000000       0.52486309421038446        0.0000000000000000        5.2549432002816643E-002   208768681.17336392        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
