          it         t                          a(i)                     emegas(i)              emepla(i)/5.97d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
           1   69701.000000000000        1.7588204621487553        0.0000000000000000        5.0121253864907241E-002   342300261.73079121        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           2   69801.000000000000        1.7588145718428585        0.0000000000000000        5.0252751599599361E-002   342598830.51604408        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           3   69901.000000000000        1.7588086666022880        0.0000000000000000        5.0384449505900840E-002   342897332.32975030        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           4   70001.000000000000        1.7588027464074811        0.0000000000000000        5.0516347611020238E-002   343195767.13038850        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           5   70101.000000000000        1.7587968112388914        0.0000000000000000        5.0648445941825257E-002   343494134.87648767        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           6   70201.000000000000        1.7587908610769880        0.0000000000000000        5.0780744524842852E-002   343792435.52662736        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           7   70301.000000000000        1.7587848959022563        0.0000000000000000        5.0913243386259396E-002   344090669.03943735        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           8   70401.000000000000        1.7587789156951976        0.0000000000000000        5.1045942551920812E-002   344388835.37359780        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           9   70501.000000000000        1.7587729204363300        0.0000000000000000        5.1178842047332689E-002   344686934.48783922        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          10   70601.000000000000        1.7587669101061876        0.0000000000000000        5.1311941897660467E-002   344984966.34094250        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          11   70701.000000000000        1.7587608846853209        0.0000000000000000        5.1445242127729524E-002   345282930.89173895        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          12   70801.000000000000        1.7587548441542971        0.0000000000000000        5.1578742762025384E-002   345580828.09911019        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          13   70901.000000000000        1.7587487884937003        0.0000000000000000        5.1712443824693803E-002   345878657.92198813        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          14   71001.000000000000        1.7587427176841313        0.0000000000000000        5.1846345339540946E-002   346176420.31935513        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          15   71101.000000000000        1.7587366317062076        0.0000000000000000        5.1980447330033507E-002   346474115.25024372        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          16   71201.000000000000        1.7587305305405643        0.0000000000000000        5.2114749819298881E-002   346771742.67373687        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          17   71301.000000000000        1.7587244141678529        0.0000000000000000        5.2249252830125305E-002   347069302.54896796        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          18   71401.000000000000        1.7587182825687426        0.0000000000000000        5.2383956384961960E-002   347366794.83512050        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          19   71501.000000000000        1.7587121357239202        0.0000000000000000        5.2518860505919189E-002   347664219.49142838        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          20   71601.000000000000        1.7587059736140893        0.0000000000000000        5.2653965214768603E-002   347961576.47717583        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          21   71701.000000000000        1.7586997962199715        0.0000000000000000        5.2789270532943210E-002   348258865.75169736        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          22   71801.000000000000        1.7586936035223062        0.0000000000000000        5.2924776481537629E-002   348556087.27437782        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          23   71901.000000000000        1.7586873955018503        0.0000000000000000        5.3060483081308195E-002   348853241.00465238        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          24   72001.000000000000        1.7586811721393787        0.0000000000000000        5.3196390352673088E-002   349150326.90200633        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          25   72101.000000000000        1.7586749334156846        0.0000000000000000        5.3332498315712552E-002   349447344.92597538        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          26   72201.000000000000       0.71228509964901920        0.0000000000000000        5.2367143239714670E-002   258097749.91892546        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          26   72201.000000000000        1.7586686793115791        0.0000000000000000        5.3468806990168975E-002   349744295.03614545        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          27   72301.000000000000       0.71227860344056459        0.0000000000000000        5.2426878659626135E-002   258195775.82894078        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          27   72301.000000000000        1.7586624098078913        0.0000000000000000        5.3605316395447099E-002   350041177.19215274        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          28   72401.000000000000       0.71227209912850797        0.0000000000000000        5.2486454290401767E-002   258293465.64508206        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          28   72401.000000000000        1.7586561248854693        0.0000000000000000        5.3742026550614143E-002   350337991.35368377        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          29   72501.000000000000       0.71226558673341389        0.0000000000000000        5.2545870305556429E-002   258390820.38409311        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          29   72501.000000000000        1.7586498245251789        0.0000000000000000        5.3878937474399966E-002   350634737.48047519        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          30   72601.000000000000       0.71225906627585744        0.0000000000000000        5.2605126880413786E-002   258487841.06058437        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          30   72601.000000000000        1.7586435087079051        0.0000000000000000        5.4016049185197215E-002   350931415.53231406        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          31   72701.000000000000       0.71225253777642383        0.0000000000000000        5.2664224192088438E-002   258584528.68703040        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          31   72701.000000000000        1.7586371774145513        0.0000000000000000        5.4153361701061477E-002   351228025.46903753        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          32   72801.000000000000       0.71224600125570825        0.0000000000000000        5.2723162419468270E-002   258680884.27376735        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          32   72801.000000000000        1.7586308306260396        0.0000000000000000        5.4290875039711466E-002   351524567.25053310        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          33   72901.000000000000       0.71223945673431543        0.0000000000000000        5.2781941743196829E-002   258776908.82899052        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          33   72901.000000000000        1.7586244683233114        0.0000000000000000        5.4428589218529159E-002   351821040.83673847        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          34   73001.000000000000       0.71223290423285979        0.0000000000000000        5.2840562345655741E-002   258872603.35875204        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          34   73001.000000000000        1.7586180904873268        0.0000000000000000        5.4566504254559924E-002   352117446.18764150        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          35   73101.000000000000       0.71222634377196503        0.0000000000000000        5.2899024410947321E-002   258967968.86695871        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          35   73101.000000000000        1.7586116970990651        0.0000000000000000        5.4704620164512725E-002   352413783.26328039        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          36   73201.000000000000       0.71221977537226389        0.0000000000000000        5.2957328124877155E-002   259063006.35536951        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          36   73201.000000000000        1.7586052881395249        0.0000000000000000        5.4842936964760267E-002   352710052.02374345        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          38   73401.000000000000       0.71220661483901726        0.0000000000000000        5.3073461250286676E-002   259252101.26908857        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          38   73401.000000000000        1.7585924234307000        0.0000000000000000        5.5120173299950018E-002   353302384.43974644        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          39   73501.000000000000       0.71220002274678085        0.0000000000000000        5.3131291041738776E-002   259346160.68715748        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          39   73501.000000000000        1.7585859676435098        0.0000000000000000        5.5259092865957746E-002   353598448.01571405        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          40   73601.000000000000       0.71219342279835562        0.0000000000000000        5.3188963241739773E-002   259439896.07094789        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          40   73601.000000000000        1.7585794962092300        0.0000000000000000        5.5398213384391590E-002   353894443.11736119        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          42   73801.000000000000       0.71218019941564636        0.0000000000000000        5.3303835645246489E-002   259626398.69749224        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          42   73801.000000000000        1.7585665063238081        0.0000000000000000        5.5677057336977476E-002   354486227.73910147        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          43   73901.000000000000       0.71217357602273579        0.0000000000000000        5.3361036241666437E-002   259719167.91574481        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          43   73901.000000000000        1.7585599878349187        0.0000000000000000        5.5816780799511384E-002   354782017.18002367        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          45   74101.000000000000       0.71216030593729185        0.0000000000000000        5.3474967217904811E-002   259903747.08473647        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          45   74101.000000000000        1.7585469036705668        0.0000000000000000        5.6096830765503314E-002   355373390.12442130        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          46   74201.000000000000       0.71215365928617580        0.0000000000000000        5.3531697999991440E-002   259995558.99799061        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          46   74201.000000000000        1.7585403379574782        0.0000000000000000        5.6237157295333906E-002   355668973.54902673        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          48   74401.000000000000       0.71214034287075045        0.0000000000000000        5.3644691169177298E-002   260178232.37204623        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          48   74401.000000000000        1.7585271591755649        0.0000000000000000        5.6518413512086939E-002   356259934.10625201        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          49   74501.000000000000       0.71213367314789877        0.0000000000000000        5.3700953967601689E-002   260269095.78235108        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          49   74501.000000000000        1.7585205460692377        0.0000000000000000        5.6659343223375624E-002   356555311.16030282        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          51   74701.000000000000       0.71212031077560889        0.0000000000000000        5.3813013031466461E-002   260449880.90698454        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
