          it         t                          a(i)                     emegas(i)              emepla(i)/5.97d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
           1   26101.000000000000       0.48347057049159076        0.0000000000000000        5.0025724852296317E-002   192349261.49938768        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           2   26201.000000000000       0.48346327173972214        0.0000000000000000        5.0162001220800528E-002   192523448.18920374        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           3   26301.000000000000       0.48345595283920340        0.0000000000000000        5.0297043329513146E-002   192695749.71827355        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           4   26401.000000000000       0.48344861396782179        0.0000000000000000        5.0430858108309544E-002   192866184.64701089        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           5   26501.000000000000       0.48344125530244325        0.0000000000000000        5.0563452548890858E-002   193034771.39344004        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           6   26601.000000000000       0.48343387701900337        0.0000000000000000        5.0694833701737468E-002   193201528.23336029        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           7   26701.000000000000       0.48342647929249888        0.0000000000000000        5.0825008673123062E-002   193366473.30053630        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           8   26801.000000000000       0.48341906229697951        0.0000000000000000        5.0953984622188649E-002   193529624.58691311        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
           9   26901.000000000000       0.48341162620554018        0.0000000000000000        5.1081768758076053E-002   193690999.94285518        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
          10   27001.000000000000       0.48340417119031370        0.0000000000000000        5.1208368337120370E-002   193850617.07740897        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
